path,p_1_angles,p_2_angles,p_3_angles,p_4_angles,p_5_angles,p_6_angles,p_7_angles,p_8_angles,p_1,p_1_nfev
graphs/main/nodes_9/depth_3/803.gml,[ 1.32260095 -1.17220528],[ 0.7322274  -0.83430868  0.55341575 -1.54885711],[-0.62555143  1.44201145 -0.61706914 -1.08398503  0.13952562 -0.07060512],[0.94735778 0.64925418 1.55936305 1.16818374 0.62263678 1.35350382 0.25927334 1.27080257],[-0.37524231  0.24866108 -0.78846794 -0.75399676 -0.79869358  1.46205069  0.0921734  -0.60631459  0.34183245 -0.38364876],[-0.62473969 -0.31067013  1.47120542  1.00431628 -0.33525126  1.04728591  1.49142302 -0.14912826 -0.31195033  0.08952723 -1.0168002   0.0672415 ],[-0.89066478 -1.42349914 -0.98262536  1.39391602  0.32163905  0.82678654 -1.33922881  0.56862411 -0.28274493 -0.73962575  1.06158098 -0.73827977  0.17388396  0.57418347],[-1.04434722 -0.60383446 -0.06851021  1.55732429 -0.40949925 -0.62766072  1.02996501  0.42699673  0.94900148  0.49737435  0.91059388 -0.38785466 -0.67728416  0.15722151 -0.19049638  1.08802718],0.71085749552316,17
graphs/main/nodes_9/depth_3/804.gml,[-0.20653592 -1.18382644],[-0.3279881   0.39728634 -0.94096608  0.76678108],[-1.324342   -0.01777649 -1.05100315  0.0621596  -1.5005562  -0.16423513],[ 0.85019376  1.29389654 -1.04350148  0.9177333   0.51167035 -0.26245577  0.78405864  0.33563706],[-1.17294452 -0.30509405 -0.42559663  0.46206636 -1.41252372 -0.56475362 -1.56659631 -0.75154134 -1.23157499 -0.19427332],[ 1.34163193 -0.18449178  1.29380929 -1.36657868 -0.59572032 -1.2372302  -0.48579398  1.29710847 -0.01199198  0.84998502  0.18762475 -0.79985193],[ 0.00439654 -1.54493131 -1.49339616  0.59916276  0.64126938  0.72429672  0.58393161  0.10286782  0.12838919  0.7326265  -1.0825518  -0.95338352  0.31041192 -1.24754017],[-0.00767535 -0.27434395  0.91286649  0.65251346  1.51642948 -0.34647893  1.3499325   0.92880283 -1.31600898  1.41915701  1.31135116  0.53850939  1.03110223  0.9919819   0.59152196 -0.15392212],0.7768592871940735,20
graphs/main/nodes_9/depth_3/805.gml,[ 0.13589867 -0.37964596],[-0.9402757   0.53253921  0.16620766 -0.31275809],[-1.42727579  0.93509936 -1.43663071 -0.58052057  0.64759039 -0.22283927],[ 0.0249699  -1.05279038  1.55252646 -0.25446083 -0.75547439 -1.10198041 -1.03278011  1.49534013],[-0.94912757 -1.37160694 -0.61491024 -0.93101842  0.14064026 -0.74521552 -0.91000712 -0.44495643  0.9371794  -0.52761097],[-0.75953584  1.39505956 -0.53379421  1.55609568  1.32824513 -1.55836891 -0.53225928 -0.47594889  0.50042256  1.22280581 -1.20332142  1.4839612 ],[ 0.21595035  0.66814934 -1.18039283  0.61715507  0.85034344 -1.46839993  1.12845967 -1.30646866 -0.25033336 -0.22108923  0.78447697  1.07455018  1.1785347  -0.70304748],[ 0.04162443  0.39380387  1.35665564  0.73768732 -1.13385312 -1.47040113  0.31819309  1.24388794  1.05919717 -1.44222857 -0.49905    -1.29918489  0.6251743  -0.89863567  1.53477219 -1.18736426],0.7698666787440737,25
graphs/main/nodes_9/depth_3/806.gml,[-0.40193812  0.27007942],[ 1.24613691 -0.14831562  0.89793728  0.04687297],[ 1.21027954  0.93225422 -1.4942666  -0.36375626 -1.4562527   1.22545787],[ 0.88396538 -1.33724112  0.64684153 -0.37913262 -0.03952509  1.00597928  0.4910169  -0.70182176],[ 0.36173206 -1.0790619   1.23865851 -1.10150441  0.83339049 -0.30546345 -0.91400865  0.67748709  0.65220386  0.96064335],[ 0.10334504  0.53807373 -0.01424042 -0.00854558  0.8131488  -0.2928689  -0.65653304 -0.4336364   0.45391106  0.98027407 -0.27096273 -0.55599549],[ 1.01593358 -1.08331794 -1.0671773   1.55425757 -1.30475614 -0.97282414 -1.08882252 -0.72523912  1.5527616  -0.39706195  0.91468249  0.68651731 -0.3227723   0.48466175],[ 0.28222445 -0.50409428  1.01951284 -0.20838194 -1.1377898  -0.19496278 -0.97405421 -0.69155749  1.51489008 -0.20895492  0.61349442 -0.14623727  0.58185635  0.35229274 -1.4233162  -0.22333866],0.7885945051073965,37
graphs/main/nodes_9/depth_3/807.gml,[-1.3238681  1.0696159],[ 0.43412106 -0.81157685 -0.85370574  0.85365102],[ 0.60149997 -1.28330327  0.8935126  -0.9925847   1.38404124  1.07011831],[-1.00461259 -1.35454041 -0.20149659  1.3646013  -1.20742722  0.65387617 -0.64771321  1.1798751 ],[ 1.44573397  0.14306918 -0.2078397  -0.66526677  1.01808393  0.58624807 -0.36584385 -0.45594979  0.45762639  0.08512761],[ 0.01154882  0.63927804  0.4933802  -0.44079153 -1.22740983  1.50037562 -0.61520916  0.17751695  0.14047012  1.07008356  0.30630164 -0.97420305],[ 0.74580991  0.89029183 -1.37754675 -1.56320423  1.36366217  0.40726351  0.61624833 -1.46530802  0.65372157 -0.00450998 -0.68119532  1.17129078  0.48706125 -0.02148495],[ 0.79055635  1.15325953  0.621588   -0.46046515 -0.28543244 -1.33962299  1.28381464 -1.22519376  1.19213838 -0.06575673  0.60043644  1.25339778  0.6107374  -0.47570199 -0.26718254 -0.95347347],0.6882014406226291,28
graphs/main/nodes_9/depth_3/808.gml,[ 0.31223524 -0.24209411],[ 1.47087265 -0.66293086 -0.62170227  1.14698309],[-0.02701578  0.86085379  0.02962063 -0.54849099  0.27119596 -0.52356049],[ 0.90624811  0.50065355  0.13776487 -0.74941098  0.54701242  0.55426864  0.57990389 -1.31062555],[ 0.86694369  1.56929535 -0.79413455 -0.51001827  0.58803991 -1.17572062 -0.97660114 -1.2756842   0.0200775   1.40053477],[ 0.78915335  1.089348   -1.03138545  0.75632777  0.79581234 -1.42968498 -1.43900769 -0.3077714   1.4126235   1.47307422 -1.46884598  0.25136968],[-0.81556381  0.26519674 -0.58448149  0.6777923  -1.51072403  1.26933229  1.31955898 -1.33461016  1.53778874  0.28293289  1.47141191 -0.2535328   0.75368307  0.52884501],[-0.77154017  1.47633699  0.999678    0.73047683  1.55111109 -1.2568088  -1.18936707 -0.69266071  0.70242306 -0.93793712 -0.91416904 -0.80257338  0.46520734  1.30955279  1.28481811  0.7294002 ],0.8453129360159802,29
graphs/main/nodes_9/depth_3/809.gml,[-0.18216345 -1.29604645],[-0.47893     0.32932937 -0.81499989  0.4366319 ],[-0.94249341 -0.62252984 -0.11121636  0.82997006 -0.86159739  1.33493139],[ 0.90936476 -0.98224237  1.15450871 -0.2302626  -0.59791328 -1.33721117 -1.05789354  0.45028971],[-1.0400465  -1.44216277 -1.15942193 -1.54176226  1.36703605 -0.10558185  0.33878023 -1.36260557 -0.42830226 -0.75185962],[-1.08431235  1.39605656  1.32768082 -0.4458914  -1.01825282  1.34629785 -0.05908439  1.04838519  0.14549473  0.80242599  0.78455368  0.54452983],[-0.58509949 -1.34661612  0.65825471  0.13081817  0.10821312 -1.20453088 -0.92720928 -0.93265659  0.52572836 -0.97180683 -0.46677665 -1.56916153 -1.08322561 -1.45848057],[-0.10099388  1.17249096  0.64429082 -1.07740564 -1.2059571  -1.25948045  0.64945137  0.88505067  0.21228335  0.05000302 -0.38572273 -0.1213488   1.47398834 -1.02844709  0.61543892  0.1311547 ],0.8131145951383246,28
graphs/main/nodes_9/depth_3/810.gml,[0.15529835 1.26803074],[-0.15946322  1.38081707 -0.70773619  0.56635668],[-0.64398517  1.29320653 -0.07476051  1.05034273  0.02508676  1.18491081],[-0.01139295 -1.1345311  -0.69374883  0.48268436  0.20735423  0.35536795 -1.19216663 -0.44615996],[-0.99842564 -0.83893206  0.40546183  0.19958943 -1.50831777  0.06072192  0.22694351 -0.08600378  1.09544735  1.53340984],[-1.20863874 -1.43695273  1.42148347  0.74698372  1.45491564 -0.13215491 -0.10827122 -1.16935082 -0.57211141  1.19864444 -1.12829517  0.41791749],[-0.32055733  0.51620643 -1.26224463  0.11594059 -0.43944489 -1.12614616  1.36507308 -0.75995994  1.45306493 -0.99876365  0.58219596  0.3220212   1.159323    1.14310144],[-0.66549833 -1.13022774 -1.49594581  0.96648666 -0.74346164  0.88486982  1.50346405  0.58844735 -1.3039096   0.25304751 -1.17596245 -0.81767499  0.26153159  1.16833752  0.6610599   1.26747639],0.8608334166204983,39
graphs/main/nodes_9/depth_3/811.gml,[-1.18465233 -1.23912817],[-0.20460055  1.49479262  1.44596314  1.41719005],[ 0.62475079  0.02772525 -1.47142049 -1.17133976  1.02709004 -0.95130958],[ 1.49916889  0.04473763  0.26946715 -0.97110988 -0.9005918   0.60115774 -0.83855732  1.20037984],[-0.79980245 -1.37730638  0.47305737 -1.05283214 -0.05821624 -1.08513499 -0.25745152 -1.16811721  0.73404724 -0.07621916],[-0.60880814 -1.14005246 -1.03821505 -0.77457438 -0.71391725 -0.04566155  0.73493264 -1.50580863 -0.40022479  1.1927042   1.07608373  0.01907607],[ 0.72635502  0.74187401  1.13801324  1.13776298  0.34280692  0.04058875 -1.25351746 -0.00283572 -0.88011654  0.22304498 -1.02406767 -0.86624483 -0.06728391 -0.75381669],[-0.72170296  0.70912958  0.8125133  -0.22273289 -0.51748606  0.65199565  1.12572632 -1.25151725  0.91724106  1.54447665 -1.49701508  0.1369556  -0.847528   -1.16881507  1.51722395 -1.09610887],0.6907152725789333,24
graphs/main/nodes_9/depth_3/812.gml,[-0.21026851 -1.30984818],[ 0.17397048  1.29713522 -0.02058007  1.37711756],[-1.3863556  -0.38586132  1.1003116   0.2759694   1.46488447 -0.0927682 ],[ 1.14597364 -0.68682658  0.83471932  0.29365912 -1.15507159  1.37869841 -1.00291803  0.71872361],[-1.22673042  0.12925902  0.3795493   0.86561204 -1.35178802  1.20987492 -1.17966353  0.41907666 -0.08818394  0.56945037],[-0.75703823  0.36472058 -1.36337875 -0.94497006 -0.9732337   0.88006315  1.5465876   0.17285639 -1.12901621 -0.81361315 -0.17901366  0.94870922],[-0.85658095  1.22394483  1.4052265  -1.05092116 -1.52555272  0.66877618 -1.20276016  0.27302247 -0.60353978 -0.5820066   0.43682158 -1.01497771 -0.5868236   1.35585052],[ 0.52876577 -0.01774339  1.45037798  0.33092956  1.09096498  0.95529388  0.40992738 -0.51632714  0.29733425  0.58993307 -0.30504196 -0.7469794  -0.76911528  1.33438493  0.90275485  1.36695438],0.8324994448059325,22
graphs/main/nodes_9/depth_3/813.gml,[ 0.23755357 -0.26082924],[-0.10168485  0.44691355  1.08885249 -0.46774054],[ 0.75029794 -0.37777337 -0.63689172 -0.03189455  0.48967184  0.69930064],[-0.29619209 -1.05186151  0.90587264  0.73228057 -1.211431   -0.92287767  0.57025681  0.00662983],[ 1.39015204  0.11672502 -0.87041182  0.00254308 -0.12479803 -0.5850104  -0.20966989 -0.08620752  0.85590332 -1.22496075],[ 0.60814184 -0.1121129   0.95611394 -0.45833753 -0.79009484 -1.42536681 -0.06868069 -1.04457453  0.55333028 -0.37851876  0.7543261   0.91568193],[-1.36341014  0.3850513  -0.17075785 -1.49721227  0.41931085  0.2409295  -1.29498917 -1.0362807   0.69170376 -0.5970342  -0.54802728 -1.06114847 -1.30350715  0.60425301],[ 0.54851204 -1.51783934  0.55238916  0.48145253  0.31781582 -1.49565147 -0.61966844  0.30203021 -0.7601502  -0.03953013  0.81605219  0.59284122 -1.48734742 -0.54921936 -0.28562783  0.32352449],0.7968944737833996,36
graphs/main/nodes_9/depth_3/814.gml,[ 0.19977934 -0.28449273],[ 0.79985327  1.50723475 -0.57551108  0.61726218],[ 0.77873562 -0.15486016  1.48515235 -1.03670741  0.17730701  0.18439567],[-0.9267815   0.09055562 -0.2001391  -0.69542198  0.37226305  0.46197204 -0.65588675  0.50322424],[ 1.1364991  -0.07877373  1.24268713  0.72115065  0.68953116  0.07273026  1.22199351  0.66360858 -0.72241819 -1.45776244],[-0.62048144  1.33034073 -0.01142361  0.73829984  0.84299211 -1.29729723 -0.39650004  0.63139996 -0.33633594 -1.06722995  0.46734242 -0.5991616 ],[ 0.76698014 -0.11136185 -1.14356152 -0.28377766 -0.92656309  1.1278065  -0.94885807 -0.90638201  0.48591726 -0.55308938  0.3772809   1.51332486 -0.84741996 -0.37045413],[-0.53307702 -1.21907736  0.02344223  0.32549756 -1.12488876 -0.2272259   0.50416238  0.60853718 -0.16017392  1.351136    0.25327093 -1.00350771 -1.08811603 -0.46578331  1.50595732 -0.89852015],0.8141932588293902,66
graphs/main/nodes_9/depth_3/815.gml,[ 0.22757651 -0.26090513],[ 0.04276527  1.42745317 -0.39079771 -1.15951303],[-1.33873944 -0.81725114  1.34483801 -1.29348921 -0.28531659 -0.79604607],[-0.62840522  0.99035003 -1.52536486  0.17898012 -0.58761976 -0.25078175  0.29212745  1.34740805],[ 1.253643    0.06443429 -0.27426403 -0.06505826  0.64536689  0.84578011 -1.24745387 -1.54136495 -1.55261568 -1.33766599],[ 1.52014344 -1.42582578  0.1742679   1.17918106 -0.7900352  -1.36894668  1.16873811 -0.51715456  0.54067079  1.48579857  0.99832811 -0.8741116 ],[-0.78549176  1.56830681  0.76967387 -0.2947511   0.37381563  1.38730602 -1.453611    1.46043674  0.10543277 -0.38219596 -1.27873385 -1.1709555  -0.71314539  1.38245077],[ 0.44732205 -0.26241495  0.45310117 -1.40428427 -0.38986345 -1.20996565 -0.7802516  -0.24113263  0.71388356  0.80349511  1.40616877  0.56683002 -0.4200483   1.43301499  1.42226142  0.30527223],0.8497115800311852,24
graphs/main/nodes_9/depth_3/816.gml,[-1.33593514  0.88067903],[ 0.00439654 -0.71721444 -0.0082474  -1.15730664],[-1.38441819 -1.0899177  -1.31791493  0.355172    0.65027629 -0.60786051],[-0.47076447  0.33790525 -0.32881929 -0.78410293 -0.54406306  1.01140823  0.32056604  0.42854952],[-1.48139937  1.10270101 -0.46748797 -0.02309016  0.25785849 -0.11939495  0.56420973  0.77586016 -0.67711273  0.66079199],[ 1.39388797 -1.02296583 -0.73268895  0.48191417 -0.99432855 -1.25767881 -0.42606887  0.73746136 -0.03667781 -0.40291358  0.21072265  0.09224415],[ 0.61434204  0.0966614  -0.32707192  1.30451574 -1.02174935  0.71048816  0.18231143 -1.0425174  -0.00298283  0.44102995  0.02336673 -1.08511526 -0.42310068 -1.20230341],[ 1.11604635  1.36433316 -1.4729608  -1.32429172  0.53792589  0.58333045 -1.48520813  0.09286001  0.96961746 -0.53190091 -0.19224886 -1.16620611 -0.42072784  1.41863003  0.3990292  -0.67962525],0.7900739055769648,32
graphs/main/nodes_9/depth_3/817.gml,[-0.24378118  0.33063507],[-1.21651031 -1.44078901  0.61386879 -0.26331464],[-0.31056846  0.92743508  0.35376984  0.44357915 -0.92968116  1.29872165],[-1.10792989 -1.42613106  0.0381177   0.85441456 -1.09628755  0.65998296 -0.60744286 -0.98914901],[ 1.14712167  0.25036223  0.21519828 -0.11258957  0.72973166  0.06429295 -1.43682138  0.52994808 -0.37784269 -1.51027836],[-1.34948173 -1.46405209 -1.1863454   0.16589226 -0.9294926   0.88167864  0.20288351  0.66301468 -1.35800557  0.67518894 -0.19938727  0.29375968],[-0.68058648  0.10386981  0.14636226  0.73734697  1.53709499 -0.3378915  -0.3645563   0.97242703  0.29351753  0.1120848   1.32422617  1.27967022 -0.88560627 -1.41353465],[-0.6627282  -0.35434847  0.13733808  0.16347651 -0.50165645  1.33186253 -0.0841017  -1.52838084 -0.70177424  0.84410175 -1.31078341  1.35209952  0.37300664 -1.26274424  0.80918312  0.72062397],0.7783751922171335,28
graphs/main/nodes_9/depth_3/818.gml,[0.25902552 1.27796282],[-0.23510319  0.0498643  -0.6995963   1.38995553],[ 0.61977621  1.10407199 -0.79787341 -1.11312002 -0.31190779 -0.16372218],[ 0.84760657  0.35632141  0.03145777  0.30725443  1.18734215 -1.02687132 -0.50608733  0.97830246],[ 0.44493802  0.71607445 -0.9335359  -0.27278433  0.53651502 -0.35699394  0.47971584  0.72445944  0.23220067 -0.07973787],[-0.54325457  1.50074376  0.91653348  1.53454831  0.36564297  0.15282122 -0.03914867 -0.39902011  0.32318225  1.16666232 -1.42449197  0.14433779],[-0.85192906 -1.48471986 -1.47715904 -0.04919962  0.55387588  0.11829374  0.72313663  0.82529915  1.15052079 -1.51374811  1.22615822 -0.32387781 -1.1930062   0.60952198],[ 1.04958913 -0.62443071  1.46452282  0.87822412  0.31480259  0.31007052  0.75087965 -1.57012521  0.11499833 -1.55514583 -0.59364646  0.38018706 -1.28024684 -0.32662294  0.83710785  1.15335023],0.7956857058641872,21
graphs/main/nodes_9/depth_3/819.gml,[-0.21646151 -1.24920643],[-0.11233307  0.30555043 -0.31318989  1.29669457],[-0.01103475  0.78975435  0.22502135  0.64775788 -1.29215926  1.28730596],[ 0.62435876  0.76388253 -0.40550134  1.19584308 -0.61672142  0.88175385  0.68588429 -0.66387801],[ 1.28299018 -0.78647881 -1.07482148 -0.31896478 -0.58676471  0.82963023  1.26562425  0.46262404  1.4918479  -0.71164749],[ 0.22148686 -1.46349544  0.39788445  1.3846375  -0.094169   -1.39949448  0.22000956 -1.13536836  0.72320126 -0.31771283 -1.17182974 -1.09567898],[-0.14982021 -1.29911594 -0.58712297 -0.97136562 -0.32494668 -1.50035996 -0.57004468 -1.36019381 -0.2165645  -0.91603869 -0.60336574  0.5590577  -0.01068923 -0.88239725],[-1.55456343  1.10388473  0.7749223   0.81521266  0.4510533   0.49074063 -0.98400297 -0.85962657  1.29417564 -0.51065156 -0.16959606  1.50562763  1.46135991  1.3959623  -1.37527922  1.36437274],0.8486131658041278,34
graphs/main/nodes_9/depth_3/820.gml,[1.16659531 0.40200271],[-0.83670882 -1.52076628  1.57057943  0.46807872],[-0.41496507  1.33021249 -1.20912355  0.1892978   0.48425203  0.06980792],[-0.45987315  0.19203074 -0.46187212 -1.18985311  1.48710799 -0.16281309 -1.03332633  0.67225621],[-0.18680126  1.13391805  0.88674721 -0.16509291  0.69464923 -0.52184045 -1.4764038   0.9558465  -1.34551505  0.1925815 ],[ 1.49405059  0.35604485  1.33376217  1.15577717  0.64881122  0.79815619 -1.37495928  1.32478738  1.40176536 -0.74171526 -0.5263616   0.94046153],[ 0.12152369  1.53436155  1.21864478  1.04433099  0.93792181  1.12069311 -0.78239713  0.55369575  0.17271332  0.15812885  0.06554117 -0.40237946 -0.71956382 -0.44047958],[-0.64483441  0.09999622 -0.49676442 -0.19071172 -0.88504641 -1.00568456  0.23320156 -1.17779559 -0.14449125 -0.500943    0.46226615  0.21195316 -0.73631846 -0.21462748  0.35366661 -0.64347143],0.6572424368973415,25
graphs/main/nodes_9/depth_3/821.gml,[0.21940391 1.42040102],[ 0.93315639  1.56361629  1.14973326 -0.43673324],[-0.1070875   0.54543751  0.57542713 -0.12372643 -1.21338158 -1.48029264],[ 1.47093637  1.22318319 -0.39124975  0.79971929  0.73528367 -0.21295699  1.43677233  0.07733014],[ 0.13569264 -0.84995892 -0.54374249 -0.26098389 -0.06647192 -1.34888071 -0.22950947 -0.77723282  1.02149908  1.03679697],[-0.96399956  1.23023133  1.46413699 -0.19202943  0.05097379  0.75915019 -0.14599323  0.74961315  1.01312768  0.51515691  1.50918247 -0.17355115],[-0.89972844  0.8914597  -1.26647209  1.13647105 -0.81120833 -1.11391606  0.20625483  1.23326199  0.45212706  0.79653341 -0.56220146  1.19345916  0.46914429  1.27748475],[ 0.81949985 -0.31483178  1.03209675  0.35902356  0.1325223  -0.06485329 -0.13065164  1.30105361  0.00454896  0.60798725  0.07118761  0.95575825 -0.07420001 -0.5198102   0.31790202  0.83115058],0.8775882016383934,27
graphs/main/nodes_9/depth_3/822.gml,[0.19544754 1.24557806],[ 0.29112046 -1.07085453 -1.31964616 -0.78230303],[-0.28040946  0.01426028 -0.86401431  0.0476992   1.06234237  0.60618621],[-0.48699493  0.97675768 -1.46481664  0.65623973 -0.63929954 -1.04622485  0.23055259  0.24197592],[ 0.70077003 -1.14192758  1.47125049  0.57350523 -0.78760141  0.66710934  0.54078704  0.28150425 -1.49478135 -1.47877835],[-0.60602542 -0.22989638 -0.22914885  0.42530365 -1.19053638  1.51019334 -1.32526259  0.4515093  -0.45713119 -1.42698363 -1.55374717 -1.02823764],[ 0.29570966  0.9850027  -0.57201847  1.01447963 -0.30986837 -0.50488963 -0.75070602  1.37341638  0.88307392 -0.66900691 -0.55642554  0.20745092 -0.882399   -1.56817467],[-1.04229459 -0.06512226 -0.88199184 -0.31456739  0.58848927  1.33093538 -0.7276699  -1.26435769  1.21265038 -0.88943276 -0.27933646  0.57090043 -1.40201495 -1.48890299  1.06463379 -0.52165736],0.7926567128469754,35
graphs/main/nodes_9/depth_3/823.gml,[1.37509236 1.15611986],[ 1.34176152  1.46277319  1.08685796 -0.12915942],[-0.96701053 -0.24902145  0.58226867 -0.72064124  1.56967069  0.25361714],[ 0.74333061 -0.88349573 -0.50568077 -1.22453433 -0.42179393  0.52749929  0.37801448 -1.03431275],[-0.31539774 -0.19050423 -0.51023762  1.47630039 -1.09269606  1.55233885  0.21529074 -0.1170242   0.85872568 -0.89317582],[-1.17775722 -1.05470081  1.22625054 -0.26572919  1.01535766 -1.37427462 -0.95707306 -0.46082167  0.098128    1.12630182  0.423481   -1.04308617],[-0.24007644 -1.52312146 -0.96601758 -0.68925419  0.98552433 -0.0750787   1.42817663  0.2714815   0.38936069 -0.74048608  0.42785709  0.9554034   0.53773735 -1.17495073],[-1.45149214  0.06501273  1.47082176 -0.14290511  0.3032647   0.6957225   0.38104112 -0.96922469  0.78261543 -0.5968447  -1.12613405 -1.16003846 -1.26028163 -0.62428637  0.7467373  -0.67697738],0.7594842113452598,30
graphs/main/nodes_9/depth_3/824.gml,[-0.21284309  0.33036208],[0.27339506 1.16811756 0.99126342 0.40276014],[-0.44027322 -0.60719335  0.806249    1.20720388  1.39090563 -1.37447863],[ 8.96878810e-04  6.72809159e-01  1.19013725e+00  1.18595108e+00 -1.05983375e-01  5.51492798e-01 -7.71153069e-01  1.56142484e+00],[-0.05338806  0.7445699   1.01939804  1.44077496  0.71022415 -0.62722595  0.29838276  0.50115018 -0.63047104 -0.5450858 ],[-0.61505186 -1.55643306  0.68104647 -0.05716831 -1.40823825 -0.1384943   0.17256594 -0.74415278  1.44582219 -0.97273755  0.80985318 -1.14106802],[ 1.00858002  0.52596022  1.19333811 -1.16784936  1.09880466  0.89614557  0.25052702  0.22975278 -0.84055254  0.06653162 -1.32090341  1.4582593   0.62905557  0.54537002],[ 1.09991212 -1.38322809  0.45643918  0.48504234  0.3163043   0.4596098   0.27602047 -0.29585655  1.44035456  0.85836382  0.2595036   0.38380685  1.40240008 -1.32533423  1.08397882  1.4417189 ],0.8477605305858276,74
